2   1.79848   1.65832
2.01   1.80376   1.66233
2.02   1.80905   1.66632
2.03   1.81433   1.67028
2.04   1.81961   1.67421
2.05   1.82489   1.67813
2.06   1.83017   1.68202
2.07   1.83544   1.68589
2.08   1.84071   1.68974
2.09   1.84598   1.69356
2.1   1.85125   1.69737
2.11   1.85651   1.70115
2.12   1.86177   1.70491
2.13   1.86703   1.70865
2.14   1.87229   1.71237
2.15   1.87754   1.71607
2.16   1.88279   1.71975
2.17   1.88804   1.7234
2.18   1.89328   1.72704
2.19   1.89852   1.73066
2.2   1.90376   1.73425
2.21   1.909   1.73783
2.22   1.91423   1.74139
2.23   1.91946   1.74493
2.24   1.92469   1.74845
2.25   1.92991   1.75195
2.26   1.93513   1.75543
2.27   1.94034   1.75889
2.28   1.94555   1.76233
2.29   1.95076   1.76576
2.3   1.95597   1.76916
2.31   1.96117   1.77255
2.32   1.96637   1.77592
2.33   1.97156   1.77928
2.34   1.97675   1.78261
2.35   1.98194   1.78593
2.36   1.98713   1.78923
2.37   1.99231   1.79252
2.38   1.99748   1.79578
2.39   2.00265   1.79903
2.4   2.00782   1.80227
2.41   2.01299   1.80548
2.42   2.01815   1.80868
2.43   2.0233   1.81187
2.44   2.02845   1.81503
2.45   2.0336   1.81818
2.46   2.03875   1.82132
2.47   2.04389   1.82444
2.48   2.04902   1.82754
2.49   2.05415   1.83063
2.5   2.05928   1.83371
2.51   2.0644   1.83676
2.52   2.06952   1.83981
2.53   2.07464   1.84283
2.54   2.07975   1.84585
2.55   2.08485   1.84885
2.56   2.08996   1.85183
2.57   2.09505   1.8548
2.58   2.10015   1.85775
2.59   2.10523   1.86069
2.6   2.11032   1.86362
2.61   2.1154   1.86653
2.62   2.12047   1.86943
2.63   2.12554   1.87231
2.64   2.13061   1.87518
2.65   2.13567   1.87804
2.66   2.14073   1.88088
2.67   2.14578   1.88372
2.68   2.15083   1.88653
2.69   2.15587   1.88934
2.7   2.16091   1.89213
2.71   2.16594   1.8949
2.72   2.17097   1.89767
2.73   2.176   1.90042
2.74   2.18102   1.90316
2.75   2.18603   1.90589
2.76   2.19104   1.9086
2.77   2.19605   1.9113
2.78   2.20105   1.91399
2.79   2.20604   1.91667
2.8   2.21103   1.91933
2.81   2.21602   1.92199
2.82   2.221   1.92463
2.83   2.22598   1.92726
2.84   2.23095   1.92988
2.85   2.23592   1.93248
2.86   2.24088   1.93508
2.87   2.24583   1.93766
2.88   2.25079   1.94023
2.89   2.25573   1.94279
2.9   2.26068   1.94534
2.91   2.26561   1.94788
2.92   2.27054   1.95041
2.93   2.27547   1.95292
2.94   2.28039   1.95543
2.95   2.28531   1.95792
2.96   2.29022   1.96041
2.97   2.29513   1.96288
2.98   2.30003   1.96534
2.99   2.30493   1.96779
3   2.30982   1.97024
3.01   2.31471   1.97267
3.02   2.31959   1.97509
3.03   2.32447   1.9775
3.04   2.32934   1.9799
3.05   2.33421   1.98229
3.06   2.33907   1.98467
3.07   2.34393   1.98704
3.08   2.34878   1.98941
3.09   2.35363   1.99176
3.1   2.35847   1.9941
3.11   2.36331   1.99643
3.12   2.36814   1.99875
3.13   2.37296   2.00107
3.14   2.37779   2.00337
3.15   2.3826   2.00567
3.16   2.38741   2.00795
3.17   2.39222   2.01023
3.18   2.39702   2.01249
3.19   2.40182   2.01475
3.2   2.40661   2.017
3.21   2.41139   2.01924
3.22   2.41617   2.02147
3.23   2.42095   2.0237
3.24   2.42572   2.02591
3.25   2.43048   2.02811
3.26   2.43524   2.03031
3.27   2.44   2.0325
3.28   2.44475   2.03468
3.29   2.44949   2.03685
3.3   2.45423   2.03901
3.31   2.45896   2.04117
3.32   2.46369   2.04331
3.33   2.46842   2.04545
3.34   2.47313   2.04758
3.35   2.47785   2.0497
3.36   2.48255   2.05181
3.37   2.48726   2.05392
3.38   2.49196   2.05602
3.39   2.49665   2.05811
3.4   2.50134   2.06019
3.41   2.50602   2.06226
3.42   2.51069   2.06433
3.43   2.51537   2.06639
3.44   2.52003   2.06844
3.45   2.52469   2.07048
3.46   2.52935   2.07252
3.47   2.534   2.07454
3.48   2.53865   2.07656
3.49   2.54329   2.07858
3.5   2.54792   2.08058
3.51   2.55255   2.08258
3.52   2.55718   2.08457
3.53   2.5618   2.08656
3.54   2.56641   2.08854
3.55   2.57102   2.09051
3.56   2.57563   2.09247
3.57   2.58023   2.09443
3.58   2.58482   2.09638
3.59   2.58941   2.09832
3.6   2.59399   2.10025
3.61   2.59857   2.10218
3.62   2.60314   2.1041
3.63   2.60771   2.10602
3.64   2.61227   2.10793
3.65   2.61683   2.10983
3.66   2.62138   2.11172
3.67   2.62593   2.11361
3.68   2.63047   2.11549
3.69   2.63501   2.11737
3.7   2.63954   2.11924
3.71   2.64407   2.1211
3.72   2.64859   2.12296
3.73   2.65311   2.12481
3.74   2.65762   2.12665
3.75   2.66212   2.12849
3.76   2.66662   2.13032
3.77   2.67112   2.13215
3.78   2.67561   2.13396
3.79   2.6801   2.13578
3.8   2.68458   2.13758
3.81   2.68905   2.13938
3.82   2.69352   2.14118
3.83   2.69799   2.14297
3.84   2.70245   2.14475
3.85   2.7069   2.14653
3.86   2.71135   2.1483
3.87   2.7158   2.15007
3.88   2.72023   2.15183
3.89   2.72467   2.15358
3.9   2.7291   2.15533
3.91   2.73352   2.15707
3.92   2.73794   2.15881
3.93   2.74235   2.16054
3.94   2.74676   2.16226
3.95   2.75117   2.16398
3.96   2.75556   2.1657
3.97   2.75996   2.16741
3.98   2.76435   2.16911
3.99   2.76873   2.17081
4   2.77311   2.1725
4.01   2.77748   2.17419
4.02   2.78185   2.17587
4.03   2.78621   2.17755
4.04   2.79057   2.17922
4.05   2.79492   2.18089
4.06   2.79927   2.18255
4.07   2.80361   2.18421
4.08   2.80795   2.18586
4.09   2.81228   2.18751
4.1   2.81661   2.18915
4.11   2.82093   2.19078
4.12   2.82525   2.19241
4.13   2.82956   2.19404
4.14   2.83387   2.19566
4.15   2.83817   2.19728
4.16   2.84247   2.19889
4.17   2.84676   2.2005
4.18   2.85105   2.2021
4.19   2.85533   2.2037
4.2   2.85961   2.20529
4.21   2.86388   2.20687
4.22   2.86815   2.20846
4.23   2.87241   2.21004
4.24   2.87667   2.21161
4.25   2.88092   2.21318
4.26   2.88516   2.21474
4.27   2.88941   2.2163
4.28   2.89364   2.21786
4.29   2.89788   2.21941
4.3   2.9021   2.22095
4.31   2.90633   2.22249
4.32   2.91054   2.22403
4.33   2.91476   2.22556
4.34   2.91896   2.22709
4.35   2.92317   2.22861
4.36   2.92736   2.23013
4.37   2.93156   2.23165
4.38   2.93574   2.23316
4.39   2.93993   2.23466
4.4   2.94411   2.23617
4.41   2.94828   2.23766
4.42   2.95245   2.23916
4.43   2.95661   2.24065
4.44   2.96077   2.24213
4.45   2.96492   2.24361
4.46   2.96907   2.24509
4.47   2.97321   2.24656
4.48   2.97735   2.24803
4.49   2.98149   2.2495
4.5   2.98562   2.25096
4.51   2.98974   2.25241
4.52   2.99386   2.25386
4.53   2.99797   2.25531
4.54   3.00208   2.25676
4.55   3.00619   2.2582
4.56   3.01029   2.25963
4.57   3.01438   2.26107
4.58   3.01847   2.2625
4.59   3.02256   2.26392
4.6   3.02664   2.26534
4.61   3.03071   2.26676
4.62   3.03479   2.26817
4.63   3.03885   2.26958
4.64   3.04291   2.27099
4.65   3.04697   2.27239
4.66   3.05102   2.27379
4.67   3.05507   2.27518
4.68   3.05911   2.27657
4.69   3.06315   2.27796
4.7   3.06718   2.27934
4.71   3.07121   2.28072
4.72   3.07523   2.2821
4.73   3.07925   2.28347
4.74   3.08326   2.28484
4.75   3.08727   2.28621
4.76   3.09128   2.28757
4.77   3.09527   2.28893
4.78   3.09927   2.29028
4.79   3.10326   2.29164
4.8   3.10724   2.29298
4.81   3.11122   2.29433
4.82   3.1152   2.29567
4.83   3.11917   2.29701
4.84   3.12314   2.29834
4.85   3.1271   2.29967
4.86   3.13105   2.301
4.87   3.13501   2.30233
4.88   3.13895   2.30365
4.89   3.1429   2.30497
4.9   3.14684   2.30628
4.91   3.15077   2.30759
4.92   3.1547   2.3089
4.93   3.15862   2.3102
4.94   3.16254   2.3115
4.95   3.16646   2.3128
4.96   3.17037   2.3141
4.97   3.17427   2.31539
4.98   3.17817   2.31668
4.99   3.18207   2.31796
5   3.18596   2.31925
5.01   3.18985   2.32053
5.02   3.19373   2.3218
5.03   3.19761   2.32307
5.04   3.20148   2.32434
5.05   3.20535   2.32561
5.06   3.20921   2.32687
5.07   3.21307   2.32814
5.08   3.21692   2.32939
5.09   3.22077   2.33065
5.1   3.22462   2.3319
5.11   3.22846   2.33315
5.12   3.2323   2.33439
5.13   3.23613   2.33564
5.14   3.23996   2.33688
5.15   3.24378   2.33811
5.16   3.2476   2.33935
5.17   3.25141   2.34058
5.18   3.25522   2.34181
5.19   3.25902   2.34303
5.2   3.26282   2.34426
5.21   3.26662   2.34547
5.22   3.27041   2.34669
5.23   3.2742   2.34791
5.24   3.27798   2.34912
5.25   3.28176   2.35033
5.26   3.28553   2.35153
5.27   3.2893   2.35273
5.28   3.29306   2.35393
5.29   3.29682   2.35513
5.3   3.30057   2.35633
5.31   3.30433   2.35752
5.32   3.30807   2.35871
5.33   3.31181   2.35989
5.34   3.31555   2.36108
5.35   3.31928   2.36226
5.36   3.32301   2.36344
5.37   3.32673   2.36461
5.38   3.33045   2.36579
5.39   3.33417   2.36696
5.4   3.33788   2.36813
5.41   3.34158   2.36929
5.42   3.34529   2.37045
5.43   3.34898   2.37161
5.44   3.35267   2.37277
5.45   3.35636   2.37393
5.46   3.36005   2.37508
5.47   3.36373   2.37623
5.48   3.3674   2.37738
5.49   3.37107   2.37852
5.5   3.37474   2.37967
5.51   3.3784   2.38081
5.52   3.38206   2.38194
5.53   3.38571   2.38308
5.54   3.38936   2.38421
5.55   3.393   2.38534
5.56   3.39664   2.38647
5.57   3.40028   2.3876
5.58   3.40391   2.38872
5.59   3.40754   2.38984
5.6   3.41116   2.39096
5.61   3.41478   2.39208
5.62   3.41839   2.39319
5.63   3.422   2.3943
5.64   3.42561   2.39541
5.65   3.42921   2.39652
5.66   3.4328   2.39762
5.67   3.4364   2.39872
5.68   3.43998   2.39982
5.69   3.44357   2.40092
5.7   3.44715   2.40201
5.71   3.45072   2.40311
5.72   3.45429   2.4042
5.73   3.45786   2.40529
5.74   3.46142   2.40637
5.75   3.46498   2.40746
5.76   3.46853   2.40854
5.77   3.47208   2.40962
5.78   3.47563   2.41069
5.79   3.47917   2.41177
5.8   3.48271   2.41284
5.81   3.48624   2.41391
5.82   3.48977   2.41498
5.83   3.49329   2.41605
5.84   3.49681   2.41711
5.85   3.50033   2.41817
5.86   3.50384   2.41923
5.87   3.50734   2.42029
5.88   3.51085   2.42135
5.89   3.51435   2.4224
5.9   3.51784   2.42345
5.91   3.52133   2.4245
5.92   3.52482   2.42555
5.93   3.5283   2.4266
5.94   3.53178   2.42764
5.95   3.53525   2.42868
5.96   3.53872   2.42972
5.97   3.54218   2.43076
5.98   3.54565   2.43179
5.99   3.5491   2.43282
6   3.55255   2.43386
6.01   3.556   2.43488
6.02   3.55945   2.43591
6.03   3.56289   2.43694
6.04   3.56632   2.43796
6.05   3.56976   2.43898
6.06   3.57318   2.44
6.07   3.57661   2.44102
6.08   3.58003   2.44203
6.09   3.58344   2.44305
6.1   3.58685   2.44406
6.11   3.59026   2.44507
6.12   3.59366   2.44607
6.13   3.59706   2.44708
6.14   3.60046   2.44808
6.15   3.60385   2.44909
6.16   3.60724   2.45009
6.17   3.61062   2.45108
6.18   3.614   2.45208
6.19   3.61737   2.45307
6.2   3.62074   2.45407
6.21   3.62411   2.45506
6.22   3.62747   2.45605
6.23   3.63083   2.45703
6.24   3.63418   2.45802
6.25   3.63753   2.459
6.26   3.64088   2.45998
6.27   3.64422   2.46096
6.28   3.64756   2.46194
6.29   3.65089   2.46292
6.3   3.65422   2.46389
6.31   3.65755   2.46486
6.32   3.66087   2.46584
6.33   3.66419   2.4668
6.34   3.6675   2.46777
6.35   3.67081   2.46874
6.36   3.67412   2.4697
6.37   3.67742   2.47066
6.38   3.68072   2.47162
6.39   3.68401   2.47258
6.4   3.6873   2.47354
6.41   3.69059   2.4745
6.42   3.69387   2.47545
6.43   3.69715   2.4764
6.44   3.70042   2.47735
6.45   3.70369   2.4783
6.46   3.70696   2.47925
6.47   3.71022   2.48019
6.48   3.71348   2.48114
6.49   3.71673   2.48208
6.5   3.71998   2.48302
6.51   3.72323   2.48396
6.52   3.72647   2.48489
6.53   3.72971   2.48583
6.54   3.73294   2.48676
6.55   3.73618   2.48769
6.56   3.7394   2.48862
6.57   3.74262   2.48955
6.58   3.74584   2.49048
6.59   3.74906   2.49141
6.6   3.75227   2.49233
6.61   3.75548   2.49325
6.62   3.75868   2.49417
6.63   3.76188   2.49509
6.64   3.76507   2.49601
6.65   3.76827   2.49693
6.66   3.77145   2.49784
6.67   3.77464   2.49876
6.68   3.77782   2.49967
6.69   3.78099   2.50058
6.7   3.78416   2.50149
6.71   3.78733   2.50239
6.72   3.7905   2.5033
6.73   3.79366   2.5042
6.74   3.79681   2.50511
6.75   3.79997   2.50601
6.76   3.80312   2.50691
6.77   3.80626   2.5078
6.78   3.8094   2.5087
6.79   3.81254   2.5096
6.8   3.81567   2.51049
6.81   3.8188   2.51138
6.82   3.82193   2.51227
6.83   3.82505   2.51316
6.84   3.82817   2.51405
6.85   3.83128   2.51494
6.86   3.8344   2.51582
6.87   3.8375   2.5167
6.88   3.84061   2.51759
6.89   3.84371   2.51847
6.9   3.8468   2.51935
6.91   3.84989   2.52022
6.92   3.85298   2.5211
6.93   3.85606   2.52197
6.94   3.85914   2.52285
6.95   3.86222   2.52372
6.96   3.86529   2.52459
6.97   3.86836   2.52546
6.98   3.87143   2.52633
6.99   3.87449   2.5272
7   3.87755   2.52806
7.01   3.8806   2.52892
7.02   3.88365   2.52979
7.03   3.8867   2.53065
7.04   3.88974   2.53151
7.05   3.89278   2.53237
7.06   3.89582   2.53322
7.07   3.89885   2.53408
7.08   3.90188   2.53493
7.09   3.9049   2.53579
7.1   3.90792   2.53664
7.11   3.91094   2.53749
7.12   3.91395   2.53834
7.13   3.91696   2.53919
7.14   3.91997   2.54003
7.15   3.92297   2.54088
7.16   3.92597   2.54172
7.17   3.92896   2.54257
7.18   3.93195   2.54341
7.19   3.93494   2.54425
7.2   3.93792   2.54509
7.21   3.9409   2.54592
7.22   3.94388   2.54676
7.23   3.94685   2.5476
7.24   3.94982   2.54843
7.25   3.95278   2.54926
7.26   3.95575   2.55009
7.27   3.9587   2.55092
7.28   3.96166   2.55175
7.29   3.96461   2.55258
7.3   3.96755   2.55341
7.31   3.9705   2.55423
7.32   3.97344   2.55506
7.33   3.97637   2.55588
7.34   3.97931   2.5567
7.35   3.98223   2.55752
7.36   3.98516   2.55834
7.37   3.98808   2.55916
7.38   3.991   2.55998
7.39   3.99391   2.56079
7.4   3.99682   2.56161
7.41   3.99973   2.56242
7.42   4.00263   2.56323
7.43   4.00553   2.56404
7.44   4.00843   2.56485
7.45   4.01132   2.56566
7.46   4.01421   2.56647
7.47   4.01709   2.56727
7.48   4.01998   2.56808
7.49   4.02285   2.56888
7.5   4.02573   2.56968
7.51   4.0286   2.57049
7.52   4.03147   2.57129
7.53   4.03433   2.57209
7.54   4.03719   2.57288
7.55   4.04005   2.57368
7.56   4.0429   2.57448
7.57   4.04575   2.57527
7.58   4.0486   2.57607
7.59   4.05144   2.57686
7.6   4.05428   2.57765
7.61   4.05711   2.57844
7.62   4.05995   2.57923
7.63   4.06277   2.58002
7.64   4.0656   2.5808
7.65   4.06842   2.58159
7.66   4.07124   2.58238
7.67   4.07405   2.58316
7.68   4.07686   2.58394
7.69   4.07967   2.58472
7.7   4.08247   2.5855
7.71   4.08527   2.58628
7.72   4.08807   2.58706
7.73   4.09086   2.58784
7.74   4.09365   2.58862
7.75   4.09644   2.58939
7.76   4.09922   2.59016
7.77   4.102   2.59094
7.78   4.10477   2.59171
7.79   4.10755   2.59248
7.8   4.11031   2.59325
7.81   4.11308   2.59402
7.82   4.11584   2.59479
7.83   4.1186   2.59555
7.84   4.12135   2.59632
7.85   4.1241   2.59709
7.86   4.12685   2.59785
7.87   4.1296   2.59861
7.88   4.13234   2.59937
7.89   4.13507   2.60013
7.9   4.13781   2.60089
7.91   4.14054   2.60165
7.92   4.14327   2.60241
7.93   4.14599   2.60317
7.94   4.14871   2.60392
7.95   4.15143   2.60468
7.96   4.15414   2.60543
7.97   4.15685   2.60619
7.98   4.15955   2.60694
7.99   4.16226   2.60769
8   4.16496   2.60844
8.01   4.16765   2.60919
8.02   4.17034   2.60993
8.03   4.17303   2.61068
8.04   4.17572   2.61143
8.05   4.1784   2.61217
8.06   4.18108   2.61292
8.07   4.18376   2.61366
8.08   4.18643   2.6144
8.09   4.1891   2.61514
8.1   4.19176   2.61588
8.11   4.19442   2.61662
8.12   4.19708   2.61736
8.13   4.19974   2.6181
8.14   4.20239   2.61884
8.15   4.20504   2.61957
8.16   4.20768   2.62031
8.17   4.21032   2.62104
8.18   4.21296   2.62177
8.19   4.2156   2.6225
8.2   4.21823   2.62324
8.21   4.22086   2.62397
8.22   4.22348   2.6247
8.23   4.2261   2.62542
8.24   4.22872   2.62615
8.25   4.23133   2.62688
8.26   4.23395   2.6276
8.27   4.23655   2.62833
8.28   4.23916   2.62905
8.29   4.24176   2.62977
8.3   4.24436   2.6305
8.31   4.24695   2.63122
8.32   4.24954   2.63194
8.33   4.25213   2.63266
8.34   4.25472   2.63338
8.35   4.2573   2.63409
8.36   4.25987   2.63481
8.37   4.26245   2.63553
8.38   4.26502   2.63624
8.39   4.26759   2.63696
8.4   4.27015   2.63767
8.41   4.27271   2.63838
8.42   4.27527   2.63909
8.43   4.27783   2.6398
8.44   4.28038   2.64051
8.45   4.28293   2.64122
8.46   4.28547   2.64193
8.47   4.28801   2.64264
8.48   4.29055   2.64335
8.49   4.29308   2.64405
8.5   4.29562   2.64476
8.51   4.29814   2.64546
8.52   4.30067   2.64616
8.53   4.30319   2.64687
8.54   4.30571   2.64757
8.55   4.30822   2.64827
8.56   4.31074   2.64897
8.57   4.31324   2.64967
8.58   4.31575   2.65037
8.59   4.31825   2.65106
8.6   4.32075   2.65176
8.61   4.32325   2.65246
8.62   4.32574   2.65315
8.63   4.32823   2.65385
8.64   4.33071   2.65454
8.65   4.3332   2.65523
8.66   4.33568   2.65592
8.67   4.33815   2.65662
8.68   4.34062   2.65731
8.69   4.34309   2.658
8.7   4.34556   2.65868
8.71   4.34802   2.65937
8.72   4.35048   2.66006
8.73   4.35294   2.66075
8.74   4.35539   2.66143
8.75   4.35784   2.66212
8.76   4.36029   2.6628
8.77   4.36273   2.66348
8.78   4.36517   2.66417
8.79   4.36761   2.66485
8.8   4.37005   2.66553
8.81   4.37248   2.66621
8.82   4.3749   2.66689
8.83   4.37733   2.66757
8.84   4.37975   2.66825
8.85   4.38217   2.66892
8.86   4.38458   2.6696
8.87   4.38699   2.67028
8.88   4.3894   2.67095
8.89   4.39181   2.67163
8.9   4.39421   2.6723
8.91   4.39661   2.67297
8.92   4.399   2.67364
8.93   4.4014   2.67432
8.94   4.40379   2.67499
8.95   4.40617   2.67566
8.96   4.40855   2.67633
8.97   4.41093   2.67699
8.98   4.41331   2.67766
8.99   4.41568   2.67833
9   4.41805   2.679
9.01   4.42042   2.67966
9.02   4.42279   2.68033
9.03   4.42515   2.68099
9.04   4.4275   2.68165
9.05   4.42986   2.68232
9.06   4.43221   2.68298
9.07   4.43456   2.68364
9.08   4.4369   2.6843
9.09   4.43924   2.68496
9.1   4.44158   2.68562
9.11   4.44392   2.68628
9.12   4.44625   2.68694
9.13   4.44858   2.68759
9.14   4.45091   2.68825
9.15   4.45323   2.68891
9.16   4.45555   2.68956
9.17   4.45787   2.69022
9.18   4.46018   2.69087
9.19   4.46249   2.69152
9.2   4.4648   2.69218
9.21   4.4671   2.69283
9.22   4.4694   2.69348
9.23   4.4717   2.69413
9.24   4.474   2.69478
9.25   4.47629   2.69543
9.26   4.47858   2.69608
9.27   4.48086   2.69672
9.28   4.48315   2.69737
9.29   4.48543   2.69802
9.3   4.4877   2.69866
9.31   4.48998   2.69931
9.32   4.49225   2.69995
9.33   4.49451   2.7006
9.34   4.49678   2.70124
9.35   4.49904   2.70188
9.36   4.5013   2.70253
9.37   4.50355   2.70317
9.38   4.5058   2.70381
9.39   4.50805   2.70445
9.4   4.5103   2.70509
9.41   4.51254   2.70573
9.42   4.51478   2.70636
9.43   4.51701   2.707
9.44   4.51925   2.70764
9.45   4.52148   2.70827
9.46   4.5237   2.70891
9.47   4.52593   2.70954
9.48   4.52815   2.71018
9.49   4.53037   2.71081
9.5   4.53258   2.71145
9.51   4.53479   2.71208
9.52   4.537   2.71271
9.53   4.53921   2.71334
9.54   4.54141   2.71397
9.55   4.54361   2.7146
9.56   4.54581   2.71523
9.57   4.548   2.71586
9.58   4.55019   2.71649
9.59   4.55238   2.71712
9.6   4.55456   2.71774
9.61   4.55674   2.71837
9.62   4.55892   2.71899
9.63   4.5611   2.71962
9.64   4.56327   2.72024
9.65   4.56544   2.72087
9.66   4.56761   2.72149
9.67   4.56977   2.72212
9.68   4.57193   2.72274
9.69   4.57409   2.72336
9.7   4.57624   2.72398
9.71   4.57839   2.7246
9.72   4.58054   2.72522
9.73   4.58269   2.72584
9.74   4.58483   2.72646
9.75   4.58697   2.72708
9.76   4.5891   2.72769
9.77   4.59124   2.72831
9.78   4.59337   2.72893
9.79   4.59549   2.72954
9.8   4.59762   2.73016
9.81   4.59974   2.73077
9.82   4.60186   2.73139
9.83   4.60397   2.732
9.84   4.60608   2.73261
9.85   4.60819   2.73323
9.86   4.6103   2.73384
9.87   4.6124   2.73445
9.88   4.6145   2.73506
9.89   4.6166   2.73567
9.9   4.61869   2.73628
9.91   4.62079   2.73689
9.92   4.62287   2.7375
9.93   4.62496   2.73811
9.94   4.62704   2.73871
9.95   4.62912   2.73932
9.96   4.6312   2.73993
9.97   4.63327   2.74053
9.98   4.63534   2.74114
9.99   4.63741   2.74174
10   4.63948   2.74235
10.01   4.64154   2.74295
10.02   4.6436   2.74355
